pathway	11402.MC001.fastq.gz	11402.MC003.fastq.gz	11402.MC004.fastq.gz	11402.MC005.fastq.gz	11402.MC006.fastq.gz	11402.MC008.fastq.gz	11402.MC009.fastq.gz	11402.MC010.fastq.gz	11402.MC011.fastq.gz	11402.MC013.fastq.gz	11402.MC014.fastq.gz	11402.MC015.fastq.gz	11402.MC016.fastq.gz	11402.MC017.fastq.gz	11402.MC018.fastq.gz	11402.MC019.fastq.gz	11402.MC020.fastq.gz	11402.MC022.fastq.gz	11402.MC023.fastq.gz	11402.MC024.fastq.gz	11402.MC028.fastq.gz	11402.MC030.fastq.gz	11402.MC031.fastq.gz	11402.MC033.fastq.gz	11402.MC035.fastq.gz	11402.MC036.fastq.gz	11402.MC037.fastq.gz	11402.MC038.fastq.gz	11402.MC039.fastq.gz	11402.MC041.fastq.gz	11402.MC042.fastq.gz	11402.MC043.fastq.gz	11402.MC044.fastq.gz	11402.MC045.fastq.gz	11402.MC046.fastq.gz	11402.MC047.fastq.gz	11402.MC049.fastq.gz	11402.MC050.fastq.gz	11402.MC051.fastq.gz	11402.MC052.fastq.gz	11402.MC053.fastq.gz	11402.MC054.fastq.gz	11402.MC055.fastq.gz	11402.MC056.fastq.gz	11402.MC057.fastq.gz	11402.MC058.fastq.gz	11402.MC059.fastq.gz	11402.MC060.fastq.gz	11402.MC061.fastq.gz	11402.MC062.fastq.gz	11402.MC063.fastq.gz	11402.MC064.fastq.gz	11402.MC065.fastq.gz	11402.MC066.fastq.gz	11402.MC067.fastq.gz	11402.MC068.fastq.gz	11402.MC069.fastq.gz	11402.MC070.fastq.gz	11402.MC071.fastq.gz	11402.MC072.fastq.gz	11402.MC073.fastq.gz	11402.MC074.fastq.gz	11402.MC075.fastq.gz	11402.MC077.fastq.gz	11402.MC078.fastq.gz	11402.MC081.fastq.gz	11402.MC082.fastq.gz	11402.MC083.fastq.gz	11402.MC084.fastq.gz	11402.MC085.fastq.gz	11402.MC086.fastq.gz	11402.MC087.fastq.gz	11402.MC088.fastq.gz	11402.MC089.fastq.gz	11402.MC090.fastq.gz	11402.MC091.fastq.gz	11402.MC092.fastq.gz	11402.MC094.fastq.gz	11402.MC095.fastq.gz	11402.MC096.fastq.gz	11402.MC097.fastq.gz	11402.MC098.fastq.gz	11402.MC099.fastq.gz	11402.MC100.fastq.gz	11402.MC101.fastq.gz	11402.MC102.fastq.gz	11402.MC104.fastq.gz	11402.MC105.fastq.gz	11402.MC106.fastq.gz	11402.MC107.fastq.gz	11402.MC108.fastq.gz	11402.MC109.fastq.gz	11402.MC110.fastq.gz	11402.MC111.fastq.gz	11402.MC112.fastq.gz	11402.MC113.fastq.gz	11402.MC115.fastq.gz	11402.MC116.fastq.gz	11402.MC118.fastq.gz	11402.MC119.fastq.gz	11402.MC120.fastq.gz	11402.MC122.fastq.gz	11402.MC123.fastq.gz	11402.MC124.fastq.gz	11402.MC125.fastq.gz	11402.MC126.fastq.gz	11402.MC128.fastq.gz	11402.MC129.fastq.gz	11402.MC132.fastq.gz	11402.MC133.fastq.gz	11402.MC134.fastq.gz	11402.MC135.fastq.gz	11402.MC137.fastq.gz	11402.MC138.fastq.gz	11402.MC140.fastq.gz	11402.MC141.fastq.gz	11402.MC142.fastq.gz	11402.MC143.fastq.gz	11402.MC144.fastq.gz	11402.MC145.fastq.gz	11402.MC146.fastq.gz	11402.MC147.fastq.gz	11402.MC148.fastq.gz	11402.MC149.fastq.gz	11402.MC150.fastq.gz	11402.MC151.fastq.gz	11402.MC153.fastq.gz	11402.MC154.fastq.gz	11402.MC155.fastq.gz	11402.MC156.fastq.gz	11402.MC157.fastq.gz	11402.MC158.fastq.gz	11402.MC159.fastq.gz	11402.MC160.fastq.gz	11402.MC161.fastq.gz	11402.MC162.fastq.gz	11402.MC163.fastq.gz	11402.MC164.fastq.gz	11402.MC165.fastq.gz	11402.MC166.fastq.gz	11402.MC167.fastq.gz	11402.MC168.fastq.gz	11402.MC169.fastq.gz	11402.MC170.fastq.gz	11402.MC171.fastq.gz	11402.MC172.fastq.gz	11402.MC173.fastq.gz	11402.MC174.fastq.gz	11402.MC175.fastq.gz	11402.MC176.fastq.gz	11402.MC177.fastq.gz	11402.MC178.fastq.gz	11402.MC179.fastq.gz	11402.MC180.fastq.gz	11402.MC181.fastq.gz	11402.MC182.fastq.gz	11402.MC183.fastq.gz	11402.MC184.fastq.gz	11402.MC185.fastq.gz	11402.MC186.fastq.gz	11402.MC188.fastq.gz	11402.MC189.fastq.gz	11402.MC190.fastq.gz	11402.MC191.fastq.gz	11402.MC192.fastq.gz	11402.MC193.fastq.gz	11402.MC194.fastq.gz	11402.MC195.fastq.gz	11402.MC196.fastq.gz	11402.MC197.fastq.gz	11402.MC198.fastq.gz	11402.MC199.fastq.gz	11402.MC200.fastq.gz	11402.MC201.fastq.gz	11402.MC202.fastq.gz	11402.MC203.fastq.gz	11402.MC204.fastq.gz	11402.MC205.fastq.gz	11402.MC206.fastq.gz	11402.MC207.fastq.gz	11402.MC208.fastq.gz	11402.MC209.fastq.gz	11402.MC210.fastq.gz	11402.MC211.fastq.gz	11402.MC212.fastq.gz	11402.MC213.fastq.gz	11402.MC214.fastq.gz	11402.MC215.fastq.gz	11402.MC216.fastq.gz	11402.MC217.fastq.gz	11402.MC218.fastq.gz	11402.MC219.fastq.gz	11402.MC220.fastq.gz
12DICHLORETHDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.30118026662139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.514851485148515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14DICHLORBENZDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.453170573619964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.5658958112268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.51323987538941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.991944838252352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.822964087000505	7.969077345290093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.528363047001621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1CMET2-PWY	11801.372262243738	11279.514334647452	4609.816082976281	40.90211791642816	22141.413620649513	25282.904911354723	18653.320405352555	16535.187339908345	20217.038687493805	20656.698960014488	11894.496672636205	17202.283039669182	8453.112968107313	15761.642758168933	10408.383407292988	288.2642230706624	14950.188308413402	18384.500895453104	11048.043108345106	10895.031880002898	17894.65144024388	1667.4488767507905	15448.678406214733	14939.387186515176	28046.920656893297	20967.020238065725	18618.417809949144	38482.719737778454	16516.294484471477	16233.793891908685	9104.020999977343	21216.081297190794	17749.27808796714	26991.53175898814	14417.130317459243	13801.6667677943	5992.1058554835745	20173.04022929547	3663.150652343341	23615.43948349045	18084.087575608413	28357.458651638884	439.21060479397784	26575.16721783885	26902.481064292988	20478.809344907717	25820.23619734342	31191.223126195007	16837.63989529825	20647.610419642977	17194.036430904627	16264.606014037556	23123.53774453371	15499.605471273288	6781.502840334047	19375.669120558177	19518.091286944702	24561.985844459945	28935.71060825209	1290.9461082931143	21462.228904930173	230.02533173227692	30.698086689420638	13351.61447426009	18493.217396706194	15055.239762475234	25986.562088054285	32509.129383599095	31277.073978633773	13025.928202483356	17004.17911002614	17095.76893640051	14419.11420507929	15864.220299220293	11877.681545060683	14138.9268478552	29481.518435244896	20081.495716369	13500.166707445924	15635.361041113385	30630.639577259073	26066.616610866033	15976.015440535379	17833.893179855746	30681.657191793824	11901.27653278433	19775.056985000778	14534.803324927323	19203.51311708538	22256.169218159743	29565.634747752025	19348.053605663834	17462.31006478548	22456.949394151143	27107.78135519479	15700.05456023955	5060.979694153271	1463.4335001551376	25157.204637261664	10343.84891535651	14379.487334376217	23459.48894334459	16616.478730504306	17310.328467168427	949.4557237098562	10652.895383449255	31669.69572994206	15046.684932413567	25376.098077106813	18796.958526142684	16509.498343128336	9430.40058411566	33828.50783293054	18304.829190385637	17295.663698626828	2443.573465451446	21748.145764953355	11031.596112537507	15235.553175800374	8539.036795453601	26318.161158531013	19958.729448309976	10885.239306336383	7358.246655648517	25261.583035872405	25077.13126160932	334.12995682775295	14972.066756539152	1840.1082288932373	2453.60437135321	18365.18004184747	16952.059815997727	15922.188613639291	15635.372102282097	17084.101566345966	9978.877282540132	15463.408979944545	6990.923913232594	8309.482174265058	27845.856795583353	22619.708920695575	12995.11032217685	20363.82790386293	28057.134308746827	6622.535606733106	9461.275803055967	17026.964427083323	3026.4781157242564	18438.949178454666	15205.022111839166	17039.381028536576	17016.814602769726	21760.284786269895	13657.224168796363	15869.497142118476	10529.803938975192	3170.2351778585166	11037.130070727662	12290.339210373546	15388.045312892098	15669.362691719138	21655.047072710535	8236.611959295053	8450.817040939786	17450.499474528493	18383.69464579212	15510.415611302751	18258.811524067038	21036.808419448334	15882.579220449981	14173.498847085835	3499.5726533540815	24301.07859353738	9386.687523003153	17315.77712581198	29493.96762438199	12924.970559313042	11364.930028505354	22264.985761848617	49.21644685802949	12321.984615904501	19762.22586622116	24341.174103806617	21936.67446161506	20972.42401107155	9388.334216679137	38681.24784707552	14000.811096647476	19381.17902763471	21443.663866998842	25715.176758222104	17805.062944288693	14160.24447016512
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2932.711664012478	0.0	0.0	0.0	0.0	1.8278125156823621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4930462038967622	0.0	0.0	77.41983613858575	184.4059059943697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.43538124996298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8002331908278277	0.0	0.0	0.0	0.0	0.0	0.0	4.297304755121908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.355723278923184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3291835409410673	18.043812206446987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50356054115603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.613402399121895	1.2671011323383314	42.922230633753465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.842699953988346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4-HYDROXYMANDELATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.342772904444878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.681578473256295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.237776792261452	0.0	4.149308844542199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4847753920840514	0.0	0.0	6.8399295723132045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67	0.0	0.0	0.0	0.0	0.0	8.149253731343284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23480947476828	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.570000000000001	0.0	2.634177545691906	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.573475991649268	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALLANTOINDEG-PWY	201.12050017771108	98.86077580735484	35.883397081498	0.0	801.0274129529133	63.51155258691619	109.74310730025276	97.33708349891067	539.1767147452723	105.72915527211875	176.55774921260016	219.71003817839878	185.71983751137518	116.45333700300246	456.3867032575668	57.754281212485004	41.25615807219363	72.8295902849416	85.7924075336048	608.5861079648218	123.27840431473862	290.76886940920156	43.77071597007404	7.29	33.51953616514094	385.546933243745	179.55712786939662	98.79035992571431	10.021164642219157	146.71997013957784	115.13135666662245	305.96082500141	474.78053496369165	185.24228051814066	109.75348943603395	279.3329531257721	119.50536613834625	72.08804625536733	202.87514916062096	156.3855276760689	214.07501601788053	15.317026792129143	34.0576591165591	69.60833135270899	107.11359359348346	204.28161785008615	441.7827543773472	158.45935615962597	370.36875475385597	87.45576522551883	2.6853399195806045	90.38506223476439	182.1906690204974	58.84102966821924	106.29706494311836	4.800457427294407	794.117552290825	46.40309640214269	1298.5772529127344	149.0749301498603	334.9259014734401	9.0	0.43	19.41676071593949	174.9611270197395	82.0121178769658	135.84362614503033	779.1821056000387	25.94222015303024	37.2124744599278	149.43612770241896	254.63837163942722	49.8903405474394	162.38119714126614	2.2509251102657934	696.2868374342088	113.8189230068265	139.09878618336123	60.84832138568285	218.4407566407118	145.92946669683369	25.79191934433697	91.3766415913727	110.80490106723552	280.94152625625054	48.96575863217118	144.269812345731	446.32845242815307	54.172171920368875	20.32021944705118	326.6363661766538	254.49953982571472	213.2306063160723	166.99532005663426	209.08568375003168	14.88629310632366	2.974681664791901	0.0	74.22374697213661	52.32311182155053	599.9499956256011	482.2991144552741	3.4715096367808447	194.73672488161634	151.12043432169358	68.37227796237072	279.31227641757687	48.67289719626168	913.2163302334975	330.8303030465206	178.40500245996736	88.12141077198558	7.680404134246894	350.1352801051429	149.940672143067	120.04308881858245	40.002797439045985	124.15246123209077	77.50113166804475	10.164705882352942	118.5718723628537	169.49225190606577	439.0249188450732	221.33001965331823	45.91422029235787	116.92384196517285	82.25884699653095	8.70332372849466	89.2155245791473	31.247412643219523	106.47218407325592	111.19815121654376	15.96324984728161	63.83269285813213	381.9759056392381	147.65627046216554	79.6970056144553	131.6506510462984	413.08694447369686	378.370425078894	213.8347605343493	155.88164388450124	144.55764320407886	255.14775383511574	111.6154497657972	296.04011850510886	804.7202570181157	26.757831075243427	64.19821032840986	153.75172197248628	48.2418905777319	152.05935754716464	359.3886846449471	399.705279728601	79.54358073236668	307.52772915781287	67.54795680888982	1143.5241315545704	88.65998399650833	89.83628165658573	180.49119310665768	163.17319619504252	228.4955845568273	264.56098075270205	34.826015520265855	253.73639356089257	190.4359975049227	115.72442150915582	30.414756484836072	40.859079061685485	97.90069998381075	19.71	474.07244082206154	10.035788845917086	107.51921435615344	166.1521699091482	169.0920391728216	55.30232615242145	148.04479721648363	0.0	16.442672743613777	13.636559733972728	45.43572509311413	58.9226981670052	107.44864081726662	53.79124472024347	33.11584577649802	109.42468054894069	209.82543200193462	255.7352467206229	213.9300311341019	5.340097455127208	12.067693142286647
ANAEROFRUCAT-PWY	14764.19559261474	7295.6237281647145	206.2894238277848	35.99731861881737	19735.54391848793	16648.835421445965	8719.420198265125	4968.1471066903205	20199.85321214905	11830.135758982733	5436.639823698366	11510.358976659461	5018.77570549515	6028.751378991672	11182.468867711657	400.4021545409045	12426.620561196944	1036.545766162098	6834.862550614701	9554.621724951216	10684.546399621071	2109.7924120718185	5887.400914409185	1847.734153005639	30331.94678352045	20711.604835682505	9260.908809283594	25409.22605810726	9941.475286589912	5806.194548843677	6382.123489450585	19684.613352936	4216.558858518992	24492.984097718334	3707.49048896591	7852.873679280831	4455.81389863145	20651.87498752641	3455.476082418902	20920.210033065818	13379.466587974573	31349.551297162292	486.3303499738752	25063.819794028794	27298.1360816912	18749.937710721806	21707.648428353277	32627.50499599681	16463.29391132745	14522.057061290012	19770.179303517543	15630.508781852965	15782.250070135875	12606.250338712456	2840.335286356279	19521.056274831957	20598.787910741885	11825.469702799244	22029.74555898064	1193.641995785925	14478.538153900026	245.31233710621424	35.47917880769413	11702.468504818771	20250.465715203274	8185.579165423626	26922.55361773574	30742.565341030026	32146.89864227848	14979.760306503087	18031.599637193016	16581.51260200214	6444.565968901599	10112.335576803749	11644.730284449877	17824.04142090017	32282.096860329882	15279.931439121427	13834.061218774506	9217.615349173304	24926.284973266207	21960.17512008752	14091.092205677602	14996.901787831019	25441.459206570187	9560.938845470766	21741.906053549348	11693.450044401205	18255.76804482665	17026.331421586914	30673.727836891	11662.979246347388	18505.566796540166	18828.978653304384	23737.17341749548	13991.3539140667	934.362543040286	1094.7616264184508	13689.762618276129	1519.7454808147386	13865.088558660864	13860.00081253214	9358.466170715234	7924.068003235435	1242.8828564514927	4656.355739537964	29209.864878267323	979.8815019140841	20908.351194728675	10394.38917872791	11490.498325774819	4400.054672585443	32390.559665731304	19376.360331414155	18744.98598211006	2497.022536026124	14200.764701973123	2113.028064713288	9768.283717368791	8158.301664964654	18916.876687719312	15216.833237999497	12150.380247424979	1682.2453735205156	15170.103967578745	26069.72789559	520.6359345989152	14884.872852873408	1961.2494744510718	1879.6909784823686	17400.153345784387	9961.28851294578	8158.692289053716	7603.207206797891	3536.340075740201	7280.627789847583	10863.050589395045	7265.75314700665	6761.114690513102	17315.31882917588	16342.283674513666	9656.136730275486	17208.19325229185	27508.50960888614	4510.6405284029315	6340.420057336445	10353.357936200895	3682.747821304446	16621.152789981137	12662.039514655231	16244.043342682899	13339.042350086496	10531.361543197545	9595.672668604728	5984.110938487762	9904.84490609876	384.7207154667212	9163.48468726772	5295.620413514337	10556.457635873028	13044.917767513827	8956.528465747735	5368.5626868699965	4759.7172418686	14414.090950252534	15058.358879950192	11178.444758233982	21581.087488680445	21471.641715020723	8950.513085181832	8721.207821032876	138.80901560284678	24757.460968048217	5743.620712703563	17293.920642793328	25943.867146694523	13137.604560450063	5090.220403291388	8266.231407015941	33.788984555638926	10183.466269697132	17570.460323782696	24148.240280627608	18651.26013236055	15962.365691307818	4909.424204413952	22943.353039337064	10420.230138018565	18846.270729280986	19184.11378200913	10317.56469456637	11301.97752412146	12529.313165337604
ANAGLYCOLYSIS-PWY	25082.16256170739	17673.100578159425	11858.101225079754	64.49253767382525	28452.195552629313	21251.63811979726	20466.00163295929	6915.58669065157	24649.862608234493	15648.71211660788	23145.921905434134	19450.78007960314	15558.593101776565	22381.778267260765	19188.32723463401	20808.591267893396	18221.77544429716	28592.343934554494	20478.91590343351	21753.502690673104	27675.019467661237	11916.142350594566	18589.43789887287	20021.692309693753	34353.04582455877	30611.27710707469	29821.253217564383	54815.92484888722	30469.36426189269	7989.152758240487	15740.718160081362	27279.674714850786	34737.87340390161	32694.7200338249	24265.083704916677	24098.179277584284	12546.168013129176	28298.808488743944	4406.037567623678	35899.1973523838	30180.778069272634	36414.781453407595	5193.4430000489565	37982.24052087886	37071.423103015295	22627.836160561255	27379.37078515141	41102.72678536692	24119.126638853606	36706.53013899495	27240.575652729083	19706.883629422977	23483.665420749112	27286.568818053736	11456.94329573836	27306.42684141424	26357.68224591237	42725.897142595575	40071.822102374776	10155.41313307787	31959.305450207983	9794.023014066248	45.33064187364593	20647.765901418024	26452.621157887166	25669.7130088827	35484.34059099877	45417.41400008823	38674.21144833894	17367.460274545254	22206.040180954707	20948.0464206827	19344.230231392652	27190.85083344636	16922.372288317285	21657.379791256895	42544.97669121827	29112.794506613263	18846.93183524546	24942.56227892365	46335.09950808477	38159.48385779752	22036.826643838765	26209.407069972	45479.14826791842	17396.090097651777	27278.95028320776	20242.264984849593	28238.125938430803	41794.70760592945	39260.27188706476	15308.827499892759	23990.3102337063	30080.731100299745	30685.987242230345	23520.485774719622	9129.490458537864	1377.4829245811175	38189.46868874306	25741.231062645125	26188.753753216904	35154.76902388768	27355.11640872005	27747.680118236512	7285.092134024156	19354.95196244339	44976.824218801186	26375.301695394664	33253.53132144619	34030.126297490315	26471.918400573373	15772.140174628208	47252.50165023403	25678.547253131466	24572.446342892268	15934.416967643652	27377.09007060605	18525.74251754158	28030.037931466908	18463.433342178538	37903.59509443254	31415.82085600607	15718.565969895488	14631.087261375224	19863.53639517924	33850.982794591306	6022.818364197468	21712.87101182789	15779.757465707062	7230.558225198181	31172.021305729897	24425.241841325063	29068.85934924498	21097.257170700836	33734.22508509108	15832.61984850395	22331.31876992601	14868.776927687684	14036.66144725217	31889.331457965847	33106.69784268749	20978.506977405334	33541.52778233351	42138.3505182366	16918.261615560612	17034.29993322746	30392.614515922494	11068.49479125479	24042.30317026009	25388.344469347918	23399.06382999942	25598.432325475023	32177.51761341998	20234.501821225753	25232.403783286612	17602.76565981513	9549.688194348724	27170.947583287914	20868.90722066695	23613.57294704448	25669.551314743236	12141.103686331739	12621.023213744023	16656.494536614216	26027.898154139966	27158.218806997334	21779.276066574494	26178.9223051507	29161.362448220185	23378.507589936933	20964.6355259327	6086.389134691404	32084.596801915784	26874.49991721189	23986.599346915234	41849.804693968275	20242.807999785957	17348.562749038167	11307.644398949591	74.09428419018963	21201.12456042177	28566.554322541568	33663.13356318192	32556.699682869392	30360.208984986777	16146.575216593379	55839.97082469716	23743.953385995672	29113.07212934985	29841.496309011898	14041.104965328812	31421.03921561477	23002.4999406481
